env_steps,policy_loss,value_loss,entropy,frontier_aux_loss,corner_aux_loss,marginal_aux_loss,territorial_aux_loss,total_loss
199680,-0.003010539226427985,127391908.16666667,2.3307699263095856,0.08869962332149346,0.1952745576078693,0.6226786437133948,0.08363663498312235,127391909.15394558
215040,-0.004798249540423664,83812213.66666667,2.3449991991122565,0.06813182914629579,0.20119632656375566,0.5795750158528487,0.040181398314113416,83812214.55095297
230400,-0.004895242547111896,31877678.125,2.3637047559022903,0.014799121553854397,0.04921895801089704,0.13107970853646597,0.024002877762541175,31877678.33920543
245760,-0.004585886083077639,195985275.0,2.383989706635475,0.04170683266905447,0.06080757213446001,0.3634551217158635,0.06838482680420081,195985275.5297685
261120,-0.005545167291226487,128185244.5,2.397613619764646,0.0722578678590556,0.10966726873690884,0.5784811874230703,0.09481892098362248,128185245.34968008
276480,-0.0043027257003510995,133950014.0,2.409724235534668,0.09163923220088084,0.16750893586625656,0.6933660010496775,0.09076109016314149,133950015.03897256
291840,-0.00447960498665149,93522272.33333333,2.4225196689367294,0.07069333177059889,0.19104453859229883,0.6057300493121147,0.07241546936954062,93522273.26873712
307200,-0.004206206271192059,83986653.66666667,2.43517005443573,0.07096185240273674,0.19960824524362883,0.5877620913088322,0.09934048727154732,83986654.62013313
322560,-0.004646584595320746,95053019.83333333,2.4500698198874793,0.07588764792308211,0.19675231538712978,0.45241023662189644,0.06844197819009423,95053020.62217893
337920,-0.007692830122929688,35442389.0,2.469195360938708,0.013805225452718636,0.04522133246064186,0.10004972480237484,0.07975757339348395,35442389.23114102
353280,-0.006701613427139819,175923799.33333334,2.4865544388691583,0.013007388023349145,0.030678919283673167,0.14399011650433144,0.05699396699977418,175923799.57130212
368640,-0.004165451221827728,106296584.33333333,2.493470619122187,0.06621095906787862,0.09420189082932968,0.5422108387574553,0.1618894695614775,106296585.19368105
384000,-0.005781967319004859,126226042.0,2.5070958336194358,0.08888957866777976,0.16733810181419054,0.7324018441140652,0.1672693450624744,126226043.1501169
399360,-0.0052963751659262925,96269734.16666667,2.5194642345110574,0.08881917363032699,0.17944370039428273,0.6714169674863418,0.11394740470374624,96269735.21499753
414720,-0.006621669347320373,84209670.66666667,2.534110501408577,0.04795016907155514,0.0832794823218137,0.33011280248562497,0.05663056896689037,84209671.17801802
430080,-0.00464924774132669,76972603.83333333,2.5471008072296777,0.02886056845697264,0.04063032513173918,0.2659359959264596,0.0372706523242717,76972604.20138162
445440,-0.008287457506715631,35108478.416666664,2.5607191820939383,0.012474322982598096,0.024718844622839242,0.12228240600476663,0.0761128671777745,35108478.64396765
460800,-0.006062475231980595,186471925.66666666,2.576796611150106,0.017531003764209647,0.031570600384535887,0.1675142254680395,0.06545306361901264,186471925.9426731
476160,-0.003660716577239024,117996370.66666667,2.5851922929286957,0.01950544138283779,0.07716391018281381,0.20663482261200747,0.10526349643866222,117996371.07157362
491520,-0.005556186001437406,116929224.83333333,2.598495031396548,0.13809284560071924,0.16169767268002033,0.6061462890356779,0.13381396466866136,116929225.8675279
506880,-0.005584557977272198,71693740.0,2.615333358446757,0.5226479340344667,0.07298703724518418,0.3125606620063384,0.035097355217052005,71693740.93770842
522240,-0.009989760049696391,59590291.666666664,2.634048009912173,0.6534173587958018,0.01861113670747727,0.2456042111540834,0.001562451025165501,59590292.575872056
537600,-0.007606394249402608,63275740.916666664,2.6497250398000083,0.6515536817411581,2.236270515254546e-05,0.2437253544727961,6.0293615054736925e-05,63275741.804421954
552960,-0.009652055033560222,16447019.6875,2.6605987697839737,0.2070888722470651,0.10496606103455026,0.6489167461792628,0.07065886456985027,16447020.70947849
568320,-0.009113890502097396,207293475.66666666,2.6754873047272363,0.03191666797890017,0.09608352448170383,0.46094813384115696,0.1349843762194117,207293476.38148546
583680,-0.0037239541949626678,111266384.33333333,2.6856903483470282,0.06461214312973122,0.11070423262814681,0.18689909422149262,0.14672493810455003,111266384.83854978
599040,-0.008333437920858463,95446584.66666667,2.6950065791606903,0.0878074374049902,0.06526092447650929,0.1582557006428639,0.1140197473578155,95446585.08367704
